Operation,Index,Time(ns),Operations
Insert,8793,700,29
Insert,8794,600,29
Insert,8795,600,27
Insert,8796,700,23
Insert,8797,700,27
Insert,8798,600,25
Insert,8799,700,29
Insert,8800,600,26
Insert,8801,700,27
Insert,8802,600,25
Insert,8803,700,27
Insert,8804,600,29
Insert,8805,600,28
Insert,8806,600,29
Insert,8807,700,29
Insert,8808,700,27
Insert,8809,700,27
Insert,8810,600,31
Insert,8811,600,27
Insert,8812,700,27
Insert,8813,1300,29
Insert,8814,700,25
Insert,8815,600,25
Insert,8816,600,27
Insert,8817,600,29
Insert,8818,700,31
Insert,8819,700,26
Insert,8820,600,25
Insert,8821,600,29
Insert,8822,600,29
Insert,8823,600,31
Insert,8824,600,28
Insert,8825,600,26
Insert,8826,600,25
Insert,8827,700,29
Insert,8828,700,25
Insert,8829,700,29
Insert,8830,600,25
Insert,8831,500,25
Insert,8832,700,27
Insert,8833,700,28
Insert,8834,500,25
Insert,8835,700,25
Insert,8836,600,27
Insert,8837,600,25
Insert,8838,2400,29
Insert,8839,600,29
Insert,8840,700,25
Insert,8841,600,25
Insert,8842,700,29
Insert,8843,700,29
Insert,8844,600,27
Insert,8845,800,31
Insert,8846,600,27
Insert,8847,700,29
Insert,8848,700,25
Insert,8849,600,31
Insert,8850,800,33
Insert,8851,700,29
Insert,8852,700,27
Insert,8853,600,27
Insert,8854,500,24
Insert,8855,600,27
Insert,8856,600,27
Insert,8857,600,25
Insert,8858,700,23
Insert,8859,800,29
Insert,8860,700,27
Insert,8861,700,31
Insert,8862,600,25
Insert,8863,600,25
Insert,8864,700,31
Insert,8865,600,25
Insert,8866,600,27
Insert,8867,600,29
Insert,8868,500,24
Insert,8869,800,31
Insert,8870,700,31
Insert,8871,600,29
Insert,8872,700,27
Insert,8873,600,27
Insert,8874,600,25
Insert,8875,700,29
Insert,8876,600,29
Insert,8877,700,31
Insert,8878,700,31
Insert,8879,600,27
Insert,8880,600,27
Insert,8881,700,29
Insert,8882,400,18
Insert,8883,600,27
Insert,8884,600,26
Insert,8885,600,26
Insert,8886,1100,27
Insert,8887,600,25
Insert,8888,700,27
Insert,8889,600,29
Insert,8890,700,27
Insert,8891,800,27
Insert,8892,600,24
Insert,8893,700,27
Insert,8894,600,27
Insert,8895,800,27
Insert,8896,700,27
Insert,8897,500,23
Insert,8898,700,29
Insert,8899,600,27
Insert,8900,800,31
Insert,8901,700,29
Insert,8902,700,31
Insert,8903,600,25
Insert,8904,600,27
Insert,8905,700,33
Insert,8906,700,29
Insert,8907,600,27
Insert,8908,800,27
Insert,8909,600,29
Insert,8910,800,27
Insert,8911,600,27
Insert,8912,600,27
Insert,8913,700,29
Insert,8914,700,29
Insert,8915,700,27
Insert,8916,600,27
Insert,8917,600,27
Insert,8918,600,27
Insert,8919,700,25
Insert,8920,700,27
Insert,8921,500,20
Insert,8922,600,27
Insert,8923,600,27
Insert,8924,800,33
Insert,8925,800,33
Insert,8926,700,25
Insert,8927,700,25
Insert,8928,800,31
Insert,8929,600,27
Insert,8930,600,28
Insert,8931,700,29
Insert,8932,700,33
Insert,8933,600,25
Insert,8934,600,27
Insert,8935,600,27
Insert,8936,700,31
Insert,8937,700,31
Insert,8938,700,25
Insert,8939,700,25
Insert,8940,600,25
Insert,8941,600,27
Insert,8942,700,31
Insert,8943,600,25
Insert,8944,800,33
Insert,8945,700,31
Insert,8946,600,27
Insert,8947,700,27
Insert,8948,600,23
Insert,8949,800,29
Insert,8950,600,27
Insert,8951,700,29
Insert,8952,600,27
Insert,8953,800,35
Insert,8954,600,25
Insert,8955,600,27
Insert,8956,700,29
Insert,8957,1100,22
Insert,8958,700,29
Insert,8959,600,29
Insert,8960,600,29
Insert,8961,800,27
Insert,8962,600,25
Insert,8963,800,29
Insert,8964,800,33
Insert,8965,800,27
Insert,8966,700,31
Insert,8967,600,27
Insert,8968,600,25
Insert,8969,900,29
Insert,8970,600,29
Insert,8971,900,27
Insert,8972,700,30
Insert,8973,600,27
Insert,8974,700,29
Insert,8975,800,27
Insert,8976,800,27
Insert,8977,800,29
Insert,8978,500,26
Insert,8979,900,29
Insert,8980,800,29
Insert,8981,600,25
Insert,8982,700,29
Insert,8983,600,25
Insert,8984,800,29
Insert,8985,700,27
Insert,8986,600,29
Insert,8987,900,27
Insert,8988,600,25
Insert,8989,900,29
Insert,8990,800,29
Insert,8991,600,27
Insert,8992,600,27
Insert,8993,700,29
Insert,8994,700,29
Insert,8995,700,23
Insert,8996,700,27
Insert,8997,600,29
Insert,8998,600,29
Insert,8999,700,27
Insert,9000,700,29
Insert,9001,600,25
Insert,9002,700,29
Insert,9003,500,26
Insert,9004,500,27
Insert,9005,700,30
Insert,9006,600,27
Insert,9007,600,27
Insert,9008,600,25
Insert,9009,700,29
Insert,9010,600,29
Insert,9011,600,29
Insert,9012,600,27
Insert,9013,700,27
Insert,9014,700,29
Insert,9015,700,29
Insert,9016,500,27
Insert,9017,600,29
Insert,9018,600,29
Insert,9019,600,25
Insert,9020,700,29
Insert,9021,600,25
Insert,9022,600,25
Insert,9023,700,31
Insert,9024,600,25
Insert,9025,600,28
Insert,9026,600,27
Insert,9027,600,23
Insert,9028,600,27
Insert,9029,1200,25
Insert,9030,800,29
Insert,9031,600,25
Insert,9032,600,25
Insert,9033,500,22
Insert,9034,700,29
Insert,9035,1000,35
Insert,9036,500,25
Insert,9037,500,22
Insert,9038,800,29
Insert,9039,800,29
Insert,9040,700,27
Insert,9041,600,25
Insert,9042,700,31
Insert,9043,700,29
Insert,9044,600,27
Insert,9045,900,29
Insert,9046,800,27
Insert,9047,800,31
Insert,9048,700,30
Insert,9049,600,27
Insert,9050,700,27
Insert,9051,700,25
Insert,9052,700,29
Insert,9053,700,31
Insert,9054,500,22
Insert,9055,700,27
Insert,9056,700,27
Insert,9057,700,31
Insert,9058,600,27
Insert,9059,700,27
Insert,9060,600,23
Insert,9061,700,29
Insert,9062,700,27
Insert,9063,700,27
Insert,9064,1000,33
Insert,9065,700,29
Insert,9066,500,23
Insert,9067,600,28
Insert,9068,2400,25
Insert,9069,600,29
Insert,9070,700,27
Insert,9071,500,25
Insert,9072,700,27
Insert,9073,700,29
Insert,9074,600,27
Insert,9075,700,27
Insert,9076,700,33
Insert,9077,600,23
Insert,9078,600,27
Insert,9079,600,25
Insert,9080,600,25
Insert,9081,800,31
Insert,9082,600,24
Insert,9083,700,27
Insert,9084,800,29
Insert,9085,700,29
Insert,9086,700,29
Insert,9087,700,29
Insert,9088,700,31
Insert,9089,700,31
Insert,9090,1000,35
Insert,9091,700,31
Insert,9092,700,25
Insert,9093,500,27
Insert,9094,700,27
Insert,9095,800,29
Insert,9096,800,33
Insert,9097,500,26
Insert,9098,600,23
Insert,9099,600,27
Insert,9100,700,29
Insert,9101,1200,27
Insert,9102,600,25
Insert,9103,600,27
Insert,9104,600,29
Insert,9105,700,35
Insert,9106,700,24
Insert,9107,700,31
Insert,9108,700,29
Insert,9109,700,29
Insert,9110,800,29
Insert,9111,700,31
Insert,9112,800,31
Insert,9113,800,29
Insert,9114,600,29
Insert,9115,600,27
Insert,9116,600,29
Insert,9117,600,25
Insert,9118,800,35
Insert,9119,600,27
Insert,9120,500,25
Insert,9121,700,27
Insert,9122,800,31
Insert,9123,800,31
Insert,9124,600,27
Insert,9125,600,25
Insert,9126,600,29
Insert,9127,700,29
Insert,9128,700,33
Insert,9129,600,27
Insert,9130,600,29
Insert,9131,700,30
Insert,9132,700,32
Insert,9133,600,25
Insert,9134,700,27
Insert,9135,600,27
Insert,9136,700,29
Insert,9137,700,29
Insert,9138,600,29
Insert,9139,600,25
Insert,9140,700,27
Insert,9141,600,27
Insert,9142,600,26
Insert,9143,700,27
Insert,9144,700,29
Insert,9145,2600,25
Insert,9146,700,29
Insert,9147,700,31
Insert,9148,600,27
Insert,9149,600,25
Insert,9150,600,31
Insert,9151,600,25
Insert,9152,600,23
Insert,9153,600,29
Insert,9154,900,33
Insert,9155,900,35
Insert,9156,600,27
Insert,9157,700,29
Insert,9158,800,37
Insert,9159,700,27
Insert,9160,600,25
Insert,9161,700,31
Insert,9162,700,31
Insert,9163,600,26
Insert,9164,500,25
Insert,9165,700,27
Insert,9166,700,29
Insert,9167,700,27
Insert,9168,800,31
Insert,9169,600,20
Insert,9170,600,27
Insert,9171,1200,29
Insert,9172,600,29
Insert,9173,700,27
Insert,9174,700,27
Insert,9175,700,27
Insert,9176,700,27
Insert,9177,600,27
Insert,9178,500,22
Insert,9179,500,22
Insert,9180,600,25
Insert,9181,700,33
Insert,9182,600,25
Insert,9183,900,35
Insert,9184,700,29
Insert,9185,700,31
Insert,9186,700,29
Insert,9187,600,31
Insert,9188,600,27
Insert,9189,600,27
Insert,9190,700,23
Insert,9191,700,33
Insert,9192,700,29
Insert,9193,600,25
Insert,9194,700,29
Insert,9195,700,29
Insert,9196,700,31
Insert,9197,700,29
Insert,9198,700,31
Insert,9199,700,31
Insert,9200,700,31
Insert,9201,600,27
Insert,9202,500,27
Insert,9203,700,29
Insert,9204,700,25
Insert,9205,600,27
Insert,9206,500,22
Insert,9207,500,25
Insert,9208,600,25
Insert,9209,700,25
Insert,9210,700,27
Insert,9211,600,27
Insert,9212,700,33
Insert,9213,700,29
Insert,9214,700,31
Insert,9215,700,29
Insert,9216,600,29
Insert,9217,600,25
Insert,9218,800,33
Insert,9219,600,27
Insert,9220,700,25
Insert,9221,2500,29
Insert,9222,700,29
Insert,9223,700,32
Insert,9224,600,23
Insert,9225,700,31
Insert,9226,700,27
Insert,9227,700,31
Insert,9228,600,29
Insert,9229,700,29
Insert,9230,600,29
Insert,9231,700,31
Insert,9232,600,25
Insert,9233,700,29
Insert,9234,600,27
Insert,9235,600,28
Insert,9236,600,27
Insert,9237,800,27
Insert,9238,600,27
Insert,9239,600,27
Insert,9240,700,29
Insert,9241,1300,29
Insert,9242,600,23
Insert,9243,700,31
Insert,9244,500,24
Insert,9245,700,25
Insert,9246,600,29
Insert,9247,600,29
Insert,9248,800,27
Insert,9249,700,29
Insert,9250,700,27
Insert,9251,600,25
Insert,9252,700,31
Insert,9253,700,27
Insert,9254,600,25
Insert,9255,800,31
Insert,9256,600,29
Insert,9257,600,25
Insert,9258,500,27
Insert,9259,300,12
Insert,9260,700,25
Insert,9261,700,33
Insert,9262,600,27
Insert,9263,700,25
Insert,9264,600,27
Insert,9265,700,29
Insert,9266,700,25
Insert,9267,600,25
Insert,9268,900,33
Insert,9269,700,29
Insert,9270,600,31
Insert,9271,700,33
Insert,9272,600,25
Insert,9273,600,25
Insert,9274,700,29
Insert,9275,700,29
Insert,9276,700,31
Insert,9277,700,31
Insert,9278,700,27
Insert,9279,700,31
Insert,9280,600,29
Insert,9281,600,29
Insert,9282,600,27
Insert,9283,800,31
Insert,9284,700,31
Insert,9285,600,29
Insert,9286,600,27
Insert,9287,600,27
Insert,9288,700,31
Insert,9289,600,27
Insert,9290,700,31
Insert,9291,700,29
Insert,9292,600,26
Insert,9293,700,29
Insert,9294,800,31
Insert,9295,600,27
Insert,9296,700,29
Insert,9297,2200,27
Insert,9298,800,34
Insert,9299,700,29
Insert,9300,700,31
Insert,9301,900,31
Insert,9302,600,25
Insert,9303,600,25
Insert,9304,600,29
Insert,9305,600,27
Insert,9306,1000,33
Insert,9307,600,27
Insert,9308,900,27
Insert,9309,600,27
Insert,9310,700,31
Insert,9311,700,29
Insert,9312,1200,27
Insert,9313,700,31
Insert,9314,600,29
Insert,9315,600,23
Insert,9316,600,25
Insert,9317,700,31
Insert,9318,700,25
Insert,9319,600,27
Insert,9320,800,31
Insert,9321,800,31
Insert,9322,500,24
Insert,9323,500,23
Insert,9324,700,31
Insert,9325,900,29
Insert,9326,700,27
Insert,9327,600,27
Insert,9328,700,29
Insert,9329,600,25
Insert,9330,600,27
Insert,9331,700,27
Insert,9332,600,27
Insert,9333,700,27
Insert,9334,600,29
Insert,9335,700,27
Insert,9336,600,27
Insert,9337,600,25
Insert,9338,700,27
Insert,9339,700,29
Insert,9340,700,30
Insert,9341,600,27
Insert,9342,600,26
Insert,9343,700,29
Insert,9344,700,27
Insert,9345,700,27
Insert,9346,600,27
Insert,9347,500,24
Insert,9348,700,27
Insert,9349,600,31
Insert,9350,700,25
Insert,9351,500,26
Insert,9352,600,27
Insert,9353,600,25
Insert,9354,700,25
Insert,9355,600,29
Insert,9356,700,29
Insert,9357,700,27
Insert,9358,800,31
Insert,9359,800,33
Insert,9360,600,25
Insert,9361,600,29
Insert,9362,800,33
Insert,9363,600,27
Insert,9364,600,26
Insert,9365,700,27
Insert,9366,700,25
Insert,9367,700,29
Insert,9368,600,25
Insert,9369,600,29
Insert,9370,600,25
Insert,9371,900,25
Insert,9372,1000,31
Insert,9373,800,29
Insert,9374,800,25
Insert,9375,900,33
Insert,9376,800,29
Insert,9377,700,29
Insert,9378,700,27
Insert,9379,800,33
Insert,9380,800,25
Insert,9381,700,27
Insert,9382,800,29
Insert,9383,700,23
Insert,9384,1600,29
Insert,9385,700,29
Insert,9386,700,27
Insert,9387,700,25
Insert,9388,700,25
Insert,9389,700,29
Insert,9390,600,23
Insert,9391,700,27
Insert,9392,800,31
Insert,9393,800,29
Insert,9394,600,25
Insert,9395,700,29
Insert,9396,700,27
Insert,9397,600,25
Insert,9398,800,29
Insert,9399,600,24
Insert,9400,800,29
Insert,9401,700,29
Insert,9402,600,27
Insert,9403,1000,29
Insert,9404,900,31
Insert,9405,800,27
Insert,9406,800,29
Insert,9407,600,25
Insert,9408,700,26
Insert,9409,1000,31
Insert,9410,700,29
Insert,9411,800,35
Insert,9412,800,31
Insert,9413,800,31
Insert,9414,800,29
Insert,9415,2800,27
Insert,9416,700,29
Insert,9417,800,31
Insert,9418,800,29
Insert,9419,900,31
Insert,9420,700,29
Insert,9421,700,27
Insert,9422,600,27
Insert,9423,700,26
Insert,9424,600,26
Insert,9425,600,29
Insert,9426,700,29
Insert,9427,800,30
Insert,9428,600,25
Insert,9429,700,27
Insert,9430,700,27
Insert,9431,800,27
Insert,9432,800,31
Insert,9433,900,33
Insert,9434,600,25
Insert,9435,800,29
Insert,9436,900,29
Insert,9437,800,29
Insert,9438,500,22
Insert,9439,800,29
Insert,9440,800,31
Insert,9441,700,27
Insert,9442,800,29
Insert,9443,900,31
Insert,9444,700,27
Insert,9445,600,25
Insert,9446,700,25
Insert,9447,700,29
Insert,9448,700,27
Insert,9449,700,27
Insert,9450,700,27
Insert,9451,800,27
Insert,9452,700,29
Insert,9453,700,27
Insert,9454,600,27
Insert,9455,1400,31
Insert,9456,700,31
Insert,9457,700,27
Insert,9458,800,29
Insert,9459,800,29
Insert,9460,800,33
Insert,9461,1000,35
Insert,9462,600,25
Insert,9463,600,26
Insert,9464,700,25
Insert,9465,700,25
Insert,9466,700,25
Insert,9467,800,27
Insert,9468,500,23
Insert,9469,700,29
Insert,9470,700,27
Insert,9471,700,31
Insert,9472,700,29
Insert,9473,700,27
Insert,9474,700,27
Insert,9475,700,31
Insert,9476,900,37
Insert,9477,800,29
Insert,9478,700,27
Insert,9479,700,27
Insert,9480,700,31
Insert,9481,800,31
Insert,9482,800,29
Insert,9483,600,25
Insert,9484,700,27
Insert,9485,700,29
Insert,9486,700,29
Insert,9487,600,29
Insert,9488,600,25
Insert,9489,700,25
Insert,9490,700,25
Insert,9491,2400,27
Insert,9492,700,27
Insert,9493,400,16
Insert,9494,800,29
Insert,9495,700,29
Insert,9496,700,29
Insert,9497,600,27
Insert,9498,600,23
Insert,9499,700,27
Insert,9500,600,27
Insert,9501,800,27
Insert,9502,700,25
Insert,9503,600,25
Insert,9504,800,29
Insert,9505,900,31
Insert,9506,700,31
Insert,9507,700,27
Insert,9508,600,29
Insert,9509,800,29
Insert,9510,700,25
Insert,9511,400,27
Insert,9512,700,29
Insert,9513,700,31
Insert,9514,800,29
Insert,9515,700,26
Insert,9516,600,25
Insert,9517,700,27
Insert,9518,900,33
Insert,9519,600,25
Insert,9520,600,30
Insert,9521,700,29
Insert,9522,900,31
Insert,9523,700,29
Insert,9524,600,23
Insert,9525,700,29
Insert,9526,1300,29
Insert,9527,800,29
Insert,9528,500,20
Insert,9529,700,27
Insert,9530,700,30
Insert,9531,700,25
Insert,9532,600,24
Insert,9533,600,29
Insert,9534,800,29
Insert,9535,700,27
Insert,9536,800,31
Insert,9537,700,31
Insert,9538,700,29
Insert,9539,800,27
Insert,9540,700,29
Insert,9541,800,31
Insert,9542,700,29
Insert,9543,700,29
Insert,9544,600,27
Insert,9545,700,31
Insert,9546,600,29
Insert,9547,700,26
Insert,9548,1000,33
Insert,9549,800,33
Insert,9550,700,35
Insert,9551,700,27
Insert,9552,700,23
Insert,9553,800,27
Insert,9554,700,31
Insert,9555,600,27
Insert,9556,700,31
Insert,9557,700,27
Insert,9558,900,29
Insert,9559,600,27
Insert,9560,700,29
Insert,9561,600,27
Insert,9562,600,27
Insert,9563,700,25
Insert,9564,500,18
Insert,9565,700,27
Insert,9566,900,33
Insert,9567,700,27
Insert,9568,900,33
Insert,9569,1100,31
Insert,9570,800,27
Insert,9571,700,25
Insert,9572,900,33
Insert,9573,700,27
Insert,9574,700,29
Insert,9575,700,29
Insert,9576,800,25
Insert,9577,700,31
Insert,9578,800,31
Insert,9579,600,27
Insert,9580,700,27
Insert,9581,700,29
Insert,9582,700,27
Insert,9583,600,27
Insert,9584,600,25
Insert,9585,800,31
Insert,9586,600,23
Insert,9587,600,27
Insert,9588,800,35
Insert,9589,600,24
Insert,9590,800,27
Insert,9591,700,25
Insert,9592,700,29
Insert,9593,600,25
Insert,9594,600,26
Insert,9595,900,29
Insert,9596,2300,25
Insert,9597,1200,29
Insert,9598,1000,27
Insert,9599,900,29
Insert,9600,800,27
Insert,9601,800,29
Insert,9602,800,29
Insert,9603,900,31
Insert,9604,900,27
Insert,9605,1000,30
Insert,9606,800,31
Insert,9607,800,31
Insert,9608,800,28
Insert,9609,1000,27
Insert,9610,2000,25
Insert,9611,900,24
Insert,9612,1000,27
Insert,9613,700,23
Insert,9614,1000,27
Insert,9615,900,29
Insert,9616,800,31
Insert,9617,900,31
Insert,9618,800,29
Insert,9619,800,26
Insert,9620,900,31
Insert,9621,700,29
Insert,9622,800,33
Insert,9623,700,31
Insert,9624,700,27
Insert,9625,700,30
Insert,9626,1000,31
Insert,9627,900,31
Insert,9628,500,22
Insert,9629,700,29
Insert,9630,700,27
Insert,9631,800,29
Insert,9632,700,29
Insert,9633,600,25
Insert,9634,700,27
Insert,9635,800,31
Insert,9636,700,33
Insert,9637,600,24
Insert,9638,1100,31
Insert,9639,700,27
Insert,9640,600,27
Insert,9641,700,27
Insert,9642,700,25
Insert,9643,700,27
Insert,9644,700,29
Insert,9645,700,27
Insert,9646,600,29
Insert,9647,4700,31
Insert,9648,800,25
Insert,9649,900,31
Insert,9650,700,25
Insert,9651,600,22
Insert,9652,800,25
Insert,9653,600,26
Insert,9654,700,27
Insert,9655,700,27
Insert,9656,800,27
Insert,9657,700,27
Insert,9658,800,29
Insert,9659,800,27
Insert,9660,900,29
Insert,9661,800,27
Insert,9662,700,29
Insert,9663,700,31
Insert,9664,700,29
Insert,9665,600,25
Insert,9666,900,35
Insert,9667,3700,29
Insert,9668,600,22
Insert,9669,800,29
Insert,9670,700,25
Insert,9671,600,25
Insert,9672,700,27
Insert,9673,700,25
Insert,9674,800,31
Insert,9675,600,25
Insert,9676,800,29
Insert,9677,800,31
Insert,9678,700,27
Insert,9679,600,27
Insert,9680,700,25
Insert,9681,700,27
Insert,9682,700,27
Insert,9683,900,31
Insert,9684,600,23
Insert,9685,800,29
Insert,9686,700,29
Insert,9687,900,31
Insert,9688,800,29
Insert,9689,700,25
Insert,9690,700,27
Insert,9691,900,31
Insert,9692,800,27
Insert,9693,700,35
Insert,9694,700,27
Insert,9695,700,27
Insert,9696,700,27
Insert,9697,700,27
Insert,9698,700,29
Insert,9699,800,27
Insert,9700,600,27
Insert,9701,600,27
Insert,9702,700,26
Insert,9703,900,31
Insert,9704,600,29
Insert,9705,700,28
Insert,9706,600,27
Insert,9707,600,25
Insert,9708,700,27
Insert,9709,700,23
Insert,9710,700,27
Insert,9711,800,31
Insert,9712,700,23
Insert,9713,1100,33
Insert,9714,800,33
Insert,9715,900,29
Insert,9716,800,27
Insert,9717,600,28
Insert,9718,700,33
Insert,9719,700,25
Insert,9720,700,25
Insert,9721,600,25
Insert,9722,600,27
Insert,9723,700,31
Insert,9724,600,25
Insert,9725,800,31
Insert,9726,600,27
Insert,9727,700,27
Insert,9728,1200,27
Insert,9729,700,28
Insert,9730,700,29
Insert,9731,500,25
Insert,9732,800,33
Insert,9733,600,29
Insert,9734,700,23
Insert,9735,600,25
Insert,9736,700,28
Insert,9737,600,25
Insert,9738,900,33
Insert,9739,1100,25
Insert,9740,600,26
Insert,9741,400,18
Insert,9742,700,27
Insert,9743,700,31
Insert,9744,700,27
Insert,9745,700,29
Insert,9746,700,27
Insert,9747,900,35
Insert,9748,800,29
Insert,9749,600,29
Insert,9750,900,29
Insert,9751,700,29
Insert,9752,700,25
Insert,9753,700,27
Insert,9754,900,31
Insert,9755,700,27
Insert,9756,800,31
Insert,9757,600,26
Insert,9758,900,31
Insert,9759,900,31
Insert,9760,700,27
Insert,9761,700,31
Insert,9762,700,24
Insert,9763,900,27
Insert,9764,600,27
Insert,9765,600,29
Insert,9766,800,29
Insert,9767,700,29
Insert,9768,700,28
Insert,9769,700,25
Insert,9770,600,27
Insert,9771,700,29
Insert,9772,700,33
Insert,9773,700,27
Insert,9774,700,29
Insert,9775,600,25
Insert,9776,700,25
Insert,9777,700,31
Insert,9778,800,33
Insert,9779,800,31
Insert,9780,700,25
Insert,9781,700,25
Insert,9782,900,33
Insert,9783,700,29
Insert,9784,700,27
Insert,9785,700,27
Insert,9786,600,25
Insert,9787,500,25
Insert,9788,800,33
Insert,9789,600,29
Insert,9790,700,33
Insert,9791,600,27
Insert,9792,700,25
Insert,9793,900,27
Insert,9794,700,29
Insert,9795,700,25
Insert,9796,700,29
Insert,9797,700,27
Insert,9798,700,29
Insert,9799,800,29
Insert,9800,700,25
Insert,9801,800,27
Insert,9802,900,33
Insert,9803,700,23
Insert,9804,700,27
Insert,9805,700,25
Insert,9806,700,33
Insert,9807,700,29
Insert,9808,800,31
Insert,9809,1200,29
Insert,9810,700,25
Insert,9811,700,27
Insert,9812,800,29
Insert,9813,700,33
Insert,9814,800,27
Insert,9815,600,23
Insert,9816,900,29
Insert,9817,800,27
Insert,9818,800,29
Insert,9819,800,29
Insert,9820,600,29
Insert,9821,500,27
Insert,9822,900,29
Insert,9823,1000,27
Insert,9824,800,33
Insert,9825,600,27
Insert,9826,700,29
Insert,9827,700,27
Insert,9828,700,23
Insert,9829,700,27
Insert,9830,800,27
Insert,9831,800,31
Insert,9832,900,28
Insert,9833,700,27
Insert,9834,900,31
Insert,9835,700,27
Insert,9836,600,31
Insert,9837,700,33
Insert,9838,800,29
Insert,9839,500,25
Insert,9840,800,31
Insert,9841,800,31
Insert,9842,700,25
Insert,9843,600,27
Insert,9844,700,29
Insert,9845,1100,25
Insert,9846,700,31
Insert,9847,800,29
Insert,9848,600,29
Insert,9849,600,26
Insert,9850,600,23
Insert,9851,700,27
Insert,9852,600,25
Insert,9853,600,31
Insert,9854,600,26
Insert,9855,800,29
Insert,9856,900,29
Insert,9857,800,29
Insert,9858,800,31
Insert,9859,600,29
Insert,9860,700,27
Insert,9861,700,29
Insert,9862,800,29
Insert,9863,700,26
Insert,9864,500,29
Insert,9865,600,27
Insert,9866,700,26
Insert,9867,1000,27
Insert,9868,600,29
Insert,9869,800,33
Insert,9870,700,27
Insert,9871,600,27
Insert,9872,600,25
Insert,9873,800,27
Insert,9874,1000,29
Insert,9875,700,29
Insert,9876,900,29
Insert,9877,700,27
Insert,9878,800,31
Insert,9879,600,27
Insert,9880,1400,27
Insert,9881,700,31
Insert,9882,700,31
Insert,9883,800,29
Insert,9884,800,31
Insert,9885,800,33
Insert,9886,500,23
Insert,9887,600,24
Insert,9888,700,27
Insert,9889,800,31
